loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_status
2503,6500,Education,116955.03,14.84,Active
2504,1127,Education,213520.91,9.87,Closed
2505,9926,Education,4352141.99,14.62,Active
2506,9155,Personal,1040235.9,7.14,Active
2507,4886,Auto,4161352.62,14.09,Defaulted
2508,3923,Education,4146365.15,11.26,Active
2509,927,Personal,3406434.24,14.54,Active
2510,5817,Home,4067191.1,10.14,Closed
2511,777,Education,4935647.44,10.46,Closed
2512,102,Education,4007893.22,7.24,Active
2513,1549,Auto,1157442.59,15.99,Active
2514,9006,Home,3149196.33,12.57,Active
2515,417,Personal,4587908.68,17.06,Defaulted
2516,2303,Auto,3312691.43,10.58,Active
2517,337,Education,4916167.49,8.5,Active
2518,2279,Personal,2158694.35,14.44,Closed
2519,6415,Personal,2845379.11,17.06,Active
2520,1658,Auto,3295361.97,16.87,Active
2521,4414,Personal,4397522.31,9.32,Closed
2522,3587,Home,3148993.85,16.46,Active
2523,7749,Auto,806647.95,10.24,Active
2524,3723,Auto,1716758.2,11.42,Active
2525,6639,Auto,320838.77,7.18,Active
2526,5446,Auto,3372449.02,16.2,Closed
2527,938,Auto,2762494.82,13.66,Closed
2528,8513,Personal,3799733.47,13.72,Active
2529,8262,Auto,1854982.89,7.25,Active
2530,495,Auto,3995515.04,13.84,Closed
2531,1476,Education,4813414.07,7.58,Defaulted
2532,6503,Auto,2680270.49,11.65,Active
2533,8939,Education,2190977.0,11.18,Closed
2534,8003,Education,2820546.03,12.32,Active
2535,3005,Personal,407839.84,12.01,Active
2536,7273,Home,64746.18,14.46,Active
2537,1152,Personal,3650541.89,13.41,Active
2538,8614,Personal,3683542.38,13.63,Active
2539,5725,Auto,3506449.35,15.1,Active
2540,9129,Education,3321268.8,12.42,Active
2541,1206,Auto,665697.31,11.63,Defaulted
2542,2195,Home,1143454.73,14.53,Active
2543,5615,Home,255607.38,10.45,Active
2544,657,Home,2767299.95,11.0,Active
2545,4245,Education,2982875.95,10.0,Active
2546,8002,Auto,78129.27,11.71,Active
2547,118,Education,1752020.99,17.77,Active
2548,4160,Home,1270280.51,8.94,Active
2549,194,Education,3719302.2,14.89,Closed
2550,8608,Home,1689853.5,7.22,Active
2551,4121,Education,4860742.2,17.34,Active
2552,576,Personal,1102594.97,9.43,Defaulted
2553,4282,Education,918995.4,15.07,Active
2554,5014,Auto,4776008.14,7.23,Defaulted
2555,7543,Personal,3499768.55,9.9,Active
2556,6508,Auto,3171542.69,16.5,Active
2557,3610,Personal,411643.95,10.82,Closed
2558,2178,Home,269964.67,17.16,Closed
2559,3946,Education,1560261.09,13.55,Active
2560,4618,Personal,2504454.82,13.23,Closed
2561,2328,Education,1762367.45,11.75,Active
2562,5837,Education,3182666.86,13.62,Defaulted
2563,3055,Personal,507919.63,16.81,Active
2564,8769,Home,2801409.44,9.43,Closed
2565,6979,Personal,866295.48,15.47,Active
2566,1327,Education,1917691.17,13.42,Active
2567,170,Auto,119194.49,17.34,Closed
2568,1977,Personal,1654777.8,7.62,Closed
2569,715,Auto,296545.98,9.75,Active
2570,993,Home,4048368.27,8.96,Closed
2571,31,Auto,3839441.72,7.14,Active
2572,5008,Personal,3625953.41,15.06,Active
2573,9604,Auto,3812964.69,15.34,Active
2574,4915,Education,4460749.52,10.0,Active
2575,5965,Home,3333473.11,11.31,Active
2576,1116,Personal,3091767.48,10.34,Defaulted
2577,8811,Auto,765020.02,14.49,Active
2578,2192,Auto,2637203.5,10.05,Closed
2579,6463,Home,3080462.65,10.7,Defaulted
2580,8690,Education,1658209.07,13.73,Defaulted
2581,8079,Personal,4700917.43,7.87,Closed
2582,5564,Auto,4473956.83,10.76,Closed
2583,9676,Education,1036996.14,15.93,Active
2584,2853,Personal,856038.21,8.77,Active
2585,8121,Education,2770850.68,16.05,Closed
2586,6045,Personal,3542050.02,7.76,Active
2587,8669,Auto,1658166.67,16.74,Active
2588,5472,Home,4212465.97,13.62,Defaulted
2589,413,Home,967166.5,9.66,Defaulted
2590,3189,Personal,2335221.66,7.79,Active
2591,7148,Personal,4831365.76,14.68,Active
2592,4241,Auto,4942315.28,14.28,Active
2593,9421,Personal,4123519.97,13.64,Closed
2594,8199,Home,2738376.97,14.51,Closed
2595,7353,Personal,2868867.52,7.94,Active
2596,6793,Home,2325334.27,11.82,Active
2597,3952,Auto,4451073.78,11.08,Active
2598,1304,Auto,2170379.95,15.38,Active
2599,3968,Education,1433485.17,16.12,Active
2600,8070,Home,3451005.91,17.73,Active
2601,9844,Home,2370908.42,16.49,Active
2602,9792,Auto,1073401.8,10.3,Active
2603,5374,Auto,3229735.48,12.3,Closed
2604,7551,Education,224337.75,9.53,Active
2605,217,Education,3459218.27,17.34,Active
2606,6534,Education,674953.62,13.04,Closed
2607,8178,Auto,1068153.36,8.16,Active
2608,9110,Education,888715.47,16.53,Active
2609,1990,Personal,3799512.19,9.57,Active
2610,1997,Personal,2891610.24,16.41,Closed
2611,1247,Home,4697132.01,12.54,Active
2612,2342,Personal,292968.77,9.86,Closed
2613,9169,Personal,2826277.3,9.67,Closed
2614,9906,Personal,665271.44,17.73,Closed
2615,9565,Home,3756599.81,17.0,Closed
2616,5999,Auto,129667.85,14.15,Active
2617,9139,Auto,3996828.45,17.25,Active
2618,6148,Auto,811824.36,8.34,Active
2619,9874,Auto,3944297.4,14.39,Active
2620,3703,Home,1857290.65,16.97,Active
2621,2442,Education,2509889.78,13.17,Active
2622,1207,Auto,4477307.58,15.96,Active
2623,3085,Auto,4468490.15,14.74,Closed
2624,3599,Personal,2597382.93,10.08,Active
2625,928,Home,2555206.38,12.0,Active
2626,8928,Auto,2998370.01,12.67,Active
2627,4517,Personal,1981922.49,11.57,Active
2628,5451,Auto,58163.54,11.42,Active
2629,5182,Home,878591.22,7.96,Active
2630,2313,Education,1198530.22,16.9,Active
2631,5786,Education,2123213.11,7.76,Active
2632,2670,Auto,4493070.43,11.63,Closed
2633,6725,Home,2684385.75,9.72,Active
2634,1810,Personal,1543850.71,13.82,Active
2635,3437,Auto,3163401.26,16.25,Active
2636,9250,Home,2998813.58,14.23,Active
2637,9904,Education,4585882.18,14.91,Active
2638,9125,Education,2533729.68,12.5,Active
2639,442,Personal,1267345.47,7.58,Closed
2640,7279,Personal,3044813.4,11.51,Closed
2641,7312,Auto,801576.72,16.77,Active
2642,3991,Education,116125.25,14.27,Active
2643,739,Auto,3514364.91,8.08,Active
2644,3932,Auto,762837.91,9.04,Active
2645,5714,Education,3073929.07,12.47,Active
2646,4538,Education,4231894.84,14.7,Active
2647,2455,Personal,4953307.59,11.49,Closed
2648,9016,Home,466763.05,10.22,Active
2649,4822,Auto,2987852.01,9.58,Active
2650,7989,Home,3727681.01,8.21,Defaulted
2651,2333,Personal,4418589.04,15.23,Active
2652,7935,Education,3346502.54,15.76,Closed
2653,7961,Auto,199402.2,14.03,Defaulted
2654,1447,Home,2168396.15,8.67,Active
2655,2465,Personal,4734796.58,10.85,Active
2656,9879,Home,1119292.08,17.5,Active
2657,1026,Home,869821.87,16.94,Defaulted
2658,9441,Personal,3145101.72,7.17,Active
2659,5127,Personal,889739.6,12.81,Active
2660,9385,Personal,4854950.59,17.01,Closed
2661,2126,Personal,4993281.41,14.48,Active
2662,8680,Personal,2592981.17,11.75,Closed
2663,9669,Home,3585830.57,13.25,Closed
2664,7544,Auto,1457242.3,17.27,Defaulted
2665,9485,Education,4504356.66,14.66,Active
2666,9583,Home,1182602.68,12.97,Active
2667,5538,Auto,3993656.47,14.63,Active
2668,5646,Home,3624782.47,10.48,Active
2669,1656,Home,1291426.97,13.91,Active
2670,269,Education,847152.56,16.1,Defaulted
2671,1880,Education,1441110.06,14.54,Active
2672,5196,Auto,4061409.06,12.9,Active
2673,551,Auto,4068285.42,9.71,Active
2674,8425,Auto,4879033.11,7.72,Closed
2675,9351,Home,527838.72,17.19,Active
2676,7527,Education,1133649.72,12.72,Active
2677,9975,Education,4457516.41,8.59,Closed
2678,2741,Auto,4740273.18,16.97,Closed
2679,2743,Home,4389074.72,9.69,Closed
2680,2217,Personal,302087.92,14.8,Active
2681,9599,Personal,2451538.51,8.03,Active
2682,9178,Education,2493688.43,17.0,Closed
2683,7303,Personal,1556057.31,17.73,Active
2684,5558,Auto,367349.41,13.97,Active
2685,7812,Personal,3401944.2,12.21,Closed
2686,2379,Home,3455105.15,7.61,Active
2687,4819,Auto,1434312.32,15.57,Active
2688,3516,Auto,1738495.31,10.02,Closed
2689,5993,Education,4100055.7,8.69,Active
2690,9598,Home,3029808.51,8.2,Closed
2691,1825,Auto,2116191.4,7.35,Active
2692,3068,Personal,3186094.7,13.96,Active
2693,5250,Home,2710417.05,7.48,Active
2694,2423,Personal,143369.63,17.33,Active
2695,4649,Education,1577767.89,17.67,Active
2696,2743,Home,1933641.85,7.08,Active
2697,985,Personal,2226659.49,13.96,Active
2698,5344,Auto,2069652.6,9.14,Active
2699,7745,Auto,1275157.06,8.33,Active
2700,9199,Home,3818238.85,14.8,Active
2701,5714,Home,3564689.07,8.32,Closed
2702,1933,Education,4803774.44,12.13,Active
2703,163,Education,1920963.58,13.16,Closed
2704,8839,Personal,3171617.02,17.29,Active
2705,5928,Auto,3944206.83,10.13,Defaulted
2706,6185,Home,3989224.55,11.38,Active
2707,4901,Auto,4388812.53,17.43,Active
2708,4472,Auto,2166255.55,11.75,Closed
2709,8193,Personal,1593843.88,14.13,Defaulted
2710,5634,Education,948065.24,10.31,Active
2711,678,Education,1761603.09,13.08,Active
2712,8128,Home,2526548.02,9.61,Active
2713,9222,Home,2051182.42,17.29,Closed
2714,7160,Auto,4322815.39,14.47,Active
2715,4753,Personal,426080.28,7.15,Active
2716,845,Auto,3403148.14,13.08,Closed
2717,2087,Personal,2696526.19,16.4,Closed
2718,7017,Personal,2215180.98,14.6,Active
2719,5647,Education,4862841.49,8.37,Active
2720,3873,Auto,1960759.67,8.68,Active
2721,6516,Personal,2932363.49,12.98,Active
2722,9131,Auto,4017907.96,9.69,Active
2723,9922,Home,1776082.09,17.69,Active
2724,6540,Personal,2573320.24,15.48,Active
2725,3338,Auto,2544852.22,10.43,Closed
2726,6384,Personal,2316127.21,16.52,Closed
2727,7566,Education,595684.3,14.36,Active
2728,9807,Home,752955.78,17.78,Active
2729,9488,Education,4520801.73,17.02,Closed
2730,9244,Home,1321175.81,10.38,Active
2731,2228,Home,366280.87,7.42,Active
2732,3638,Auto,2650817.99,17.81,Active
2733,3437,Home,280453.77,16.72,Closed
2734,6312,Home,319514.05,9.43,Active
2735,5995,Personal,91171.6,17.14,Defaulted
2736,9569,Home,4332911.13,10.93,Closed
2737,1812,Auto,3657929.48,12.65,Closed
2738,8172,Education,797930.36,11.31,Active
2739,2446,Education,4960151.78,13.12,Active
2740,4414,Education,3554192.04,7.87,Active
2741,9555,Education,3852222.74,17.43,Active
2742,2435,Auto,2536208.28,15.92,Defaulted
2743,4456,Auto,2412261.66,14.03,Closed
2744,694,Education,3157087.63,10.87,Defaulted
2745,8893,Home,4821268.41,11.6,Active
2746,803,Personal,3490188.78,17.51,Active
2747,5035,Education,2906340.19,12.47,Active
2748,4656,Education,4217530.66,8.0,Active
2749,5767,Home,838221.27,7.05,Active
2750,5157,Auto,2709514.44,11.27,Active
2751,4138,Home,3594810.53,17.99,Active
2752,3574,Home,1596789.73,11.22,Active
2753,4883,Auto,4604647.85,9.42,Active
2754,9554,Education,4828634.46,12.39,Active
2755,4007,Education,3212446.5,8.69,Active
2756,743,Auto,1700425.98,15.95,Closed
2757,6904,Auto,3648118.69,7.13,Defaulted
2758,8590,Personal,1945987.0,16.94,Active
2759,1845,Auto,1479321.07,9.7,Active
2760,3736,Home,2418970.45,16.95,Active
2761,311,Home,2550893.04,13.66,Active
2762,933,Personal,2658541.78,16.21,Active
2763,4395,Education,4538979.71,7.62,Defaulted
2764,286,Personal,1545004.1,16.64,Active
2765,2469,Education,652906.52,13.69,Active
2766,13,Personal,4163456.08,17.51,Active
2767,1544,Education,4848097.58,14.72,Active
2768,7585,Home,3517270.6,14.79,Active
2769,8658,Auto,3671014.45,16.19,Active
2770,6834,Auto,292462.73,8.26,Active
2771,3816,Home,2564827.49,8.55,Active
2772,4708,Personal,3696800.35,9.05,Closed
2773,2467,Education,4147854.67,8.42,Closed
2774,9960,Personal,2326058.94,10.04,Active
2775,475,Personal,1484723.14,16.76,Active
2776,9193,Personal,3438750.41,11.22,Closed
2777,672,Auto,4771892.78,12.92,Closed
2778,5109,Education,3756320.62,17.62,Closed
2779,6025,Personal,3201444.91,7.89,Active
2780,799,Education,331218.44,11.81,Closed
2781,1858,Home,2688899.18,13.99,Active
2782,5016,Education,3197968.47,9.04,Closed
2783,5402,Personal,1409994.43,12.35,Active
2784,5982,Home,444184.5,11.75,Active
2785,2925,Personal,3493744.5,10.89,Active
2786,8589,Auto,2267219.8,17.11,Active
2787,8688,Auto,2503912.21,12.02,Closed
2788,2267,Personal,478998.75,7.23,Defaulted
2789,7850,Personal,352793.99,10.25,Closed
2790,1445,Home,2749229.45,17.61,Active
2791,7238,Education,3527976.82,8.28,Defaulted
2792,3202,Education,768278.07,9.73,Closed
2793,4343,Auto,2961694.43,12.69,Closed
2794,8169,Auto,4642228.94,8.51,Active
2795,8883,Education,796536.26,8.22,Active
2796,1671,Home,3146622.85,14.84,Active
2797,9137,Personal,608901.94,15.0,Active
2798,2764,Auto,3929515.3,15.42,Active
2799,8947,Personal,3577319.28,12.12,Active
2800,36,Education,3989058.61,12.7,Active
2801,340,Home,3903522.47,11.47,Closed
2802,7387,Auto,257651.12,8.34,Active
2803,8252,Personal,57463.38,8.47,Active
2804,5256,Personal,3138975.74,12.06,Defaulted
2805,6518,Home,570465.29,14.16,Active
2806,9281,Personal,2636029.05,14.01,Active
2807,4380,Personal,4316115.44,16.53,Active
2808,2485,Home,814048.7,9.26,Active
2809,2973,Personal,1562933.69,17.02,Active
2810,9495,Home,2249990.32,7.76,Active
2811,1627,Education,306083.09,14.76,Active
2812,1532,Auto,1244417.69,10.22,Active
2813,8403,Auto,1291419.25,14.86,Active
2814,9322,Personal,2820111.32,8.8,Active
2815,6072,Auto,1090278.89,13.67,Active
2816,9841,Home,1159815.68,11.01,Closed
2817,735,Education,1824249.94,13.98,Active
2818,2812,Auto,1018296.64,17.09,Active
2819,155,Personal,4016766.49,10.45,Active
2820,4010,Education,1304520.64,7.23,Active
2821,4663,Personal,4646056.04,14.56,Active
2822,4727,Education,3823242.06,15.8,Active
2823,6051,Education,2039231.63,13.12,Active
2824,8317,Personal,3139244.88,8.26,Active
2825,3031,Education,238801.85,9.78,Active
2826,1999,Auto,450777.75,16.21,Active
2827,1826,Auto,2591186.15,17.62,Closed
2828,2581,Personal,3405911.37,16.47,Active
2829,1908,Education,3154887.2,9.55,Active
2830,9334,Education,1372488.62,7.34,Closed
2831,1828,Home,2299913.22,16.8,Active
2832,2011,Personal,2532861.69,13.95,Active
2833,4691,Education,3382804.68,13.95,Active
2834,5655,Education,690553.13,7.8,Active
2835,121,Personal,569905.65,11.59,Active
2836,5365,Auto,2230165.93,16.93,Active
2837,5220,Auto,1835835.15,7.68,Active
2838,2631,Education,2903488.15,10.41,Defaulted
2839,1887,Home,2689490.82,7.89,Active
2840,2215,Auto,3874682.83,16.96,Active
2841,5951,Home,2416096.47,11.94,Active
2842,3274,Education,2787240.54,10.26,Active
2843,6887,Auto,324776.11,14.5,Closed
2844,8527,Auto,3674625.84,8.1,Active
2845,5972,Personal,1033397.87,15.08,Active
2846,739,Home,2993988.01,10.44,Active
2847,8171,Home,743501.88,10.96,Closed
2848,9880,Education,4130112.77,14.87,Active
2849,8987,Home,3446696.06,8.34,Active
2850,6598,Auto,2710710.28,14.12,Active
2851,7172,Personal,1099959.62,7.11,Defaulted
2852,3917,Personal,707255.29,16.38,Active
2853,4198,Personal,3930323.83,8.44,Active
2854,6718,Personal,3451816.65,13.18,Closed
2855,710,Auto,4117416.92,13.43,Active
2856,1754,Education,2974549.56,11.39,Active
2857,5051,Auto,524586.48,13.33,Closed
2858,2054,Education,1028500.07,15.78,Active
2859,3639,Education,105746.43,8.78,Active
2860,1856,Home,3595406.25,8.45,Defaulted
2861,5986,Personal,2658266.67,9.02,Active
2862,2626,Personal,894904.65,12.39,Closed
2863,318,Auto,3364906.3,17.08,Active
2864,1417,Home,2498599.01,11.15,Defaulted
2865,3645,Personal,990605.56,14.02,Active
2866,3308,Auto,4968208.55,9.87,Active
2867,6249,Home,4683446.18,10.44,Active
2868,2231,Home,2680661.29,7.16,Active
2869,8645,Auto,2908204.69,11.27,Closed
2870,9704,Home,865353.33,16.74,Active
2871,5821,Education,72539.61,8.23,Closed
2872,3612,Auto,2128634.35,9.49,Active
2873,6666,Education,3063400.98,16.37,Defaulted
2874,7630,Personal,1087251.68,12.48,Active
2875,8944,Auto,87330.47,11.37,Active
2876,889,Personal,2183275.44,11.35,Active
2877,5389,Auto,2684710.97,12.34,Active
2878,3663,Home,190144.74,9.98,Closed
2879,8638,Home,2460513.31,17.63,Active
2880,2462,Education,2901772.95,15.78,Active
2881,7328,Home,2199406.08,13.85,Closed
2882,2981,Education,995875.6,11.83,Active
2883,8767,Home,906835.64,10.91,Active
2884,7040,Home,4117978.88,9.31,Defaulted
2885,9008,Education,4726416.42,12.69,Active
2886,7788,Home,4264766.27,14.33,Active
2887,5107,Auto,1314544.79,12.27,Defaulted
2888,2790,Personal,2715221.2,16.05,Active
2889,569,Auto,4302564.07,16.0,Active
2890,8989,Home,3187272.29,14.62,Active
2891,6875,Personal,4637074.82,11.86,Active
2892,4499,Auto,3351337.87,16.4,Active
2893,7509,Home,2532668.54,9.19,Active
2894,7478,Education,4604812.98,17.22,Defaulted
2895,2240,Education,2788307.26,7.75,Closed
2896,2014,Education,3009831.53,15.92,Active
2897,5327,Home,842528.25,15.92,Active
2898,2780,Auto,2698188.41,15.94,Active
2899,4452,Auto,3420538.16,13.93,Active
2900,2932,Home,171520.28,8.4,Defaulted
2901,3172,Personal,756781.08,7.63,Active
2902,454,Education,1691261.32,12.37,Active
2903,7658,Education,3252153.21,7.71,Active
2904,9424,Auto,4043175.79,15.47,Active
2905,7478,Education,3591306.84,9.99,Active
2906,3223,Education,1939724.91,10.06,Active
2907,6756,Personal,3247126.64,13.93,Active
2908,2767,Education,4301263.17,11.43,Defaulted
2909,4496,Education,4429070.08,10.56,Defaulted
2910,8029,Auto,1302760.93,9.19,Closed
2911,4628,Auto,1675172.53,10.52,Active
2912,9011,Auto,1183216.23,10.44,Closed
2913,7806,Auto,3732317.27,16.67,Closed
2914,4817,Personal,2807205.11,17.18,Defaulted
2915,2916,Home,4088934.33,12.5,Active
2916,1814,Home,3726354.08,10.91,Defaulted
2917,1679,Education,4500917.92,11.93,Closed
2918,2264,Personal,2309732.15,13.78,Active
2919,9485,Personal,2902780.0,15.54,Active
2920,9934,Personal,3030072.64,8.5,Active
2921,6764,Education,3178294.48,14.93,Active
2922,5295,Education,3362556.33,15.67,Active
2923,2537,Auto,1043109.26,14.68,Active
2924,8501,Personal,1574079.69,11.03,Closed
2925,2761,Home,345180.29,17.66,Active
2926,828,Education,725473.25,16.37,Active
2927,8645,Home,1339110.32,9.54,Active
2928,8080,Home,2672072.91,8.5,Active
2929,9898,Education,2343810.06,15.55,Active
2930,1983,Education,3828981.39,14.01,Closed
2931,9977,Education,4396129.34,7.93,Active
2932,4363,Personal,4634209.66,14.65,Closed
2933,7422,Education,259235.47,11.78,Defaulted
2934,9176,Education,2589231.31,16.63,Active
2935,4317,Education,3351265.88,10.72,Active
2936,7868,Auto,4894988.8,12.52,Active
2937,5336,Auto,4436632.69,7.74,Active
2938,3345,Auto,4156766.51,14.21,Active
2939,9087,Auto,4105808.24,8.24,Active
2940,6073,Personal,359581.91,16.0,Active
2941,6656,Education,864910.49,11.63,Defaulted
2942,7447,Personal,4119674.6,10.29,Closed
2943,7209,Education,2431484.03,14.74,Active
2944,8025,Home,740319.0,17.05,Active
2945,479,Home,3841340.29,11.95,Closed
2946,6500,Auto,3103186.95,8.1,Active
2947,3132,Home,4537139.12,17.52,Active
2948,1346,Education,499642.84,12.91,Defaulted
2949,4552,Home,2007609.88,15.65,Active
2950,1475,Personal,1637340.45,10.51,Closed
2951,8051,Auto,2950482.62,7.25,Active
2952,5839,Personal,2565865.17,10.48,Active
2953,6179,Home,3254637.95,10.9,Active
2954,2532,Education,3326613.58,8.45,Closed
2955,5367,Education,1709185.44,11.61,Closed
2956,3981,Home,1073258.66,17.51,Closed
2957,6867,Home,3926517.62,7.14,Active
2958,3544,Home,2172478.64,16.83,Active
2959,3959,Personal,3133025.25,16.68,Active
2960,1605,Home,384952.62,10.38,Closed
2961,6754,Home,2422790.41,15.32,Active
2962,3827,Home,1399338.69,14.12,Active
2963,7284,Home,286636.98,17.21,Active
2964,8369,Home,1223382.38,7.58,Active
2965,5481,Education,1297880.53,7.59,Closed
2966,7241,Personal,4753948.73,15.3,Active
2967,4172,Auto,4336261.93,17.48,Closed
2968,2397,Personal,4088395.12,14.68,Closed
2969,5576,Home,3215460.63,16.51,Active
2970,1605,Personal,1422378.62,7.61,Active
2971,6859,Personal,4955612.89,16.79,Active
2972,460,Education,188525.8,13.31,Active
2973,9292,Home,2817903.51,8.93,Defaulted
2974,659,Auto,3432253.14,8.84,Defaulted
2975,9504,Auto,3112794.74,8.49,Active
2976,7301,Auto,834764.07,8.02,Defaulted
2977,9483,Personal,2617917.76,8.94,Defaulted
2978,3618,Personal,1714501.57,7.85,Active
2979,2839,Education,2018771.85,11.25,Defaulted
2980,7193,Education,3934602.65,10.77,Active
2981,3567,Auto,3002171.27,16.64,Active
2982,5003,Personal,4996022.56,11.5,Closed
2983,9144,Auto,2742624.15,12.56,Active
2984,7083,Home,1726512.06,13.48,Active
2985,6159,Home,58461.54,7.88,Closed
2986,9386,Education,268889.12,9.31,Active
2987,3497,Personal,2783189.93,7.37,Defaulted
2988,3148,Personal,3574107.95,12.2,Active
2989,6367,Education,1822538.29,17.46,Closed
2990,863,Home,3486894.57,17.82,Closed
2991,5154,Auto,518464.58,9.63,Defaulted
2992,6111,Home,453370.29,15.39,Active
2993,7124,Personal,1660140.63,9.07,Active
2994,9006,Auto,3676979.74,13.06,Closed
2995,4404,Personal,3978527.95,11.95,Active
2996,2940,Auto,1000195.32,7.66,Active
2997,6948,Personal,4054696.46,11.03,Defaulted
2998,879,Auto,3144432.86,10.85,Active
2999,1827,Personal,2171680.09,15.22,Active
3000,3687,Home,2140022.92,11.03,Active
3001,8343,Auto,2450931.91,17.13,Active
3002,9952,Home,2323886.44,14.95,Active
3003,7091,Home,790284.28,12.39,Closed
3004,1826,Auto,3591853.49,14.32,Active
3005,1480,Education,3210226.43,17.83,Closed
3006,9246,Home,669186.92,7.88,Active
3007,6991,Personal,565866.74,9.91,Closed
3008,2865,Education,3886404.6,8.79,Active
3009,2695,Education,2051583.0,15.54,Active
3010,9968,Auto,71775.55,13.66,Defaulted
3011,232,Home,3492627.02,12.99,Closed
3012,5380,Personal,2147175.7,13.39,Active
3013,1447,Personal,4620754.19,11.24,Active
3014,1862,Personal,4712308.1,9.7,Closed
3015,9209,Auto,386555.3,11.39,Active
3016,4093,Personal,948026.87,15.15,Closed
3017,7282,Auto,3545855.62,12.31,Closed
3018,2674,Education,1857677.88,17.38,Active
3019,8779,Education,1041268.57,10.5,Active
3020,8442,Personal,4963191.64,15.81,Active
3021,5579,Personal,409420.52,10.79,Active
3022,8368,Auto,2780571.48,17.07,Closed
3023,3954,Education,3846295.8,11.82,Closed
3024,7732,Home,1583268.38,12.29,Active
3025,9823,Home,533577.67,16.58,Active
3026,571,Personal,3589767.82,14.55,Active
3027,5136,Auto,4493512.83,8.09,Active
3028,1186,Home,4812935.78,12.2,Closed
3029,2690,Home,2862872.47,14.71,Active
3030,8699,Home,4458945.72,17.47,Active
3031,61,Personal,3692491.74,10.5,Active
3032,3210,Auto,1161116.17,12.9,Active
3033,2042,Auto,3885426.55,12.11,Closed
3034,3954,Education,3354418.88,15.15,Active
3035,3070,Home,3463355.35,16.33,Active
3036,8638,Personal,1939769.22,11.52,Active
3037,7372,Home,1422901.18,12.96,Active
3038,3723,Home,2464004.7,9.73,Closed
3039,2925,Auto,2402447.51,13.04,Active
3040,5968,Personal,1628380.7,11.06,Active
3041,8624,Education,4604166.38,14.58,Defaulted
3042,4191,Personal,4047438.93,15.64,Closed
3043,979,Personal,2290150.95,13.08,Active
3044,9609,Home,389454.62,10.8,Active
3045,9959,Personal,1943711.44,9.55,Active
3046,3844,Home,1276705.35,11.54,Defaulted
3047,747,Auto,3916786.17,9.55,Active
3048,8356,Education,4945470.56,17.03,Active
3049,6753,Education,4866992.68,10.58,Active
3050,5057,Education,2270216.86,14.21,Active
3051,9401,Auto,4413433.24,15.62,Active
3052,5675,Home,668572.65,13.24,Defaulted
3053,6488,Personal,412069.72,8.39,Active
3054,6989,Home,3074226.15,7.8,Closed
3055,4460,Home,804499.5,17.23,Active
3056,2593,Education,1866691.34,16.43,Active
3057,2049,Auto,2292646.49,16.31,Active
3058,7514,Auto,2910339.06,13.07,Active
3059,7057,Auto,138427.02,15.17,Closed
3060,1785,Education,1375589.11,9.7,Active
3061,6292,Home,3782795.85,12.64,Active
3062,6502,Home,864628.61,12.04,Defaulted
3063,5170,Education,931899.48,14.15,Active
3064,1552,Personal,2933784.1,15.05,Active
3065,243,Personal,2663396.61,7.9,Active
3066,3960,Auto,3193112.57,12.8,Active
3067,4278,Home,4282819.25,15.6,Active
3068,9050,Education,1788036.76,17.92,Active
3069,3381,Education,2223712.53,7.99,Active
3070,8453,Home,735267.88,12.75,Active
3071,4556,Education,1629194.81,9.17,Defaulted
3072,2639,Auto,4030849.47,9.38,Closed
3073,4833,Auto,3503707.36,17.58,Active
3074,3569,Home,1604564.52,13.05,Active
3075,4538,Education,2066054.13,13.04,Active
3076,6374,Personal,627331.85,14.9,Defaulted
3077,1436,Education,805875.07,16.67,Active
3078,4839,Home,490734.97,10.78,Defaulted
3079,5438,Home,4244385.94,9.55,Active
3080,2153,Auto,4800415.99,9.52,Active
3081,958,Auto,1982254.86,14.69,Active
3082,6082,Home,548649.46,8.84,Active
3083,4014,Auto,1678337.49,11.88,Closed
3084,3395,Auto,2577782.31,9.36,Active
3085,9145,Auto,4297772.03,12.9,Closed
3086,1778,Auto,3870006.36,7.65,Active
3087,1851,Home,799930.88,13.03,Closed
3088,7748,Personal,3722634.49,9.39,Active
3089,3436,Education,1362754.75,16.67,Active
3090,9324,Auto,3843731.44,13.85,Active
3091,6500,Auto,1071156.52,11.14,Active
3092,7369,Home,3744178.22,17.55,Active
3093,9172,Auto,1190862.41,15.26,Defaulted
3094,9803,Auto,491324.6,17.91,Active
3095,4781,Home,1534535.04,9.94,Closed
3096,9839,Education,450474.43,8.81,Active
3097,9296,Home,3575223.68,14.26,Active
3098,4503,Personal,1954416.14,8.27,Closed
3099,122,Education,1510775.31,17.24,Active
3100,3439,Home,3143164.96,9.55,Active
3101,7418,Education,1675257.09,8.45,Closed
3102,3117,Auto,929351.58,9.77,Active
3103,2839,Education,4662030.93,12.78,Active
3104,2490,Personal,4496517.98,12.15,Active
3105,9117,Personal,490861.35,12.95,Active
3106,4054,Home,2360688.47,17.73,Active
3107,2616,Personal,2468725.76,12.8,Active
3108,2853,Education,122760.41,11.77,Defaulted
3109,7342,Education,2130855.33,8.3,Active
3110,1398,Home,4363473.87,14.64,Active
3111,4905,Home,3822807.17,10.93,Active
3112,1108,Home,4851560.36,10.42,Defaulted
3113,3485,Personal,3037514.4,9.87,Closed
3114,2313,Personal,2780944.94,15.85,Active
3115,1866,Personal,806774.89,10.32,Active
3116,2711,Education,1121812.77,15.55,Closed
