ticket_id,customer_id,issue_type,created_at,resolved_at,satisfaction_score
308,7955,Account Access,2025-02-05 13:43:44.358538,2025-02-08 13:43:44.358538,4
309,7019,Card Issue,2025-10-12 09:45:48.366897,2025-10-23 09:45:48.366897,5
310,3102,UPI Failure,2024-08-14 00:37:04.019099,2024-08-28 00:37:04.019099,3
311,2295,Account Access,2025-08-23 19:24:38.901394,2025-09-03 19:24:38.901394,3
312,3471,Account Access,2026-03-27 04:21:10.183264,2026-03-28 04:21:10.183264,
313,6907,Card Issue,2024-07-21 05:30:25.819809,2024-07-24 05:30:25.819809,5
314,7530,Account Access,2025-10-23 20:23:34.857901,2025-10-29 20:23:34.857901,2
315,8312,Card Issue,2025-04-07 18:38:44.646263,2025-04-17 18:38:44.646263,5
316,2318,Card Issue,2025-02-20 11:09:35.941636,2025-02-20 11:09:35.941636,5
317,5620,UPI Failure,2025-11-11 13:59:46.278183,2025-11-15 13:59:46.278183,2
318,7758,UPI Failure,2025-06-14 02:37:37.478147,2025-06-16 02:37:37.478147,3
319,1079,Loan Query,2024-09-09 00:36:06.350374,2024-09-23 00:36:06.350374,3
320,7228,Fraud Complaint,2024-07-07 21:57:22.164940,2024-07-15 21:57:22.164940,2
321,7493,Fraud Complaint,2026-01-17 04:12:46.166098,2026-01-23 04:12:46.166098,1
322,9856,UPI Failure,2024-10-19 03:58:09.879061,2024-10-23 03:58:09.879061,5
323,4751,Account Access,2025-04-17 03:29:45.213996,2025-04-28 03:29:45.213996,1
324,6647,UPI Failure,2026-05-31 08:35:10.318059,2026-06-01 08:35:10.318059,3
325,7750,Card Issue,2025-05-29 10:45:36.619506,2025-05-30 10:45:36.619506,
326,2666,Card Issue,2024-10-10 05:58:06.589234,2024-10-19 05:58:06.589234,4
327,9013,Loan Query,2024-07-23 13:01:57.387294,2024-07-29 13:01:57.387294,
328,946,Account Access,2025-06-05 04:47:32.797962,2025-06-09 04:47:32.797962,3
329,1590,Card Issue,2024-09-27 20:04:06.565880,2024-09-24 20:04:06.565880,1
330,1181,Account Access,2026-04-07 11:42:44.385419,2026-04-12 11:42:44.385419,3
331,9722,UPI Failure,2024-11-03 00:33:59.568473,2024-11-05 00:33:59.568473,1
332,1247,Account Access,2025-11-17 01:25:07.941591,2025-11-21 01:25:07.941591,1
333,7791,Fraud Complaint,2026-03-30 14:31:45.082494,2026-04-08 14:31:45.082494,1
334,721,Fraud Complaint,2024-09-04 01:09:27.357820,2024-09-09 01:09:27.357820,
335,7934,Account Access,2026-05-12 22:07:47.743032,2026-05-25 22:07:47.743032,3
336,9466,Loan Query,2025-12-04 02:03:24.478709,2025-12-13 02:03:24.478709,2
337,1252,UPI Failure,2024-08-19 11:26:46.441289,2024-08-19 11:26:46.441289,
338,6793,Loan Query,2025-03-18 04:17:11.738836,2025-03-28 04:17:11.738836,1
339,6166,Account Access,2025-05-28 21:25:28.202536,2025-06-07 21:25:28.202536,1
340,3578,Loan Query,2026-02-23 09:12:02.251300,2026-03-04 09:12:02.251300,5
341,7647,Account Access,2026-06-07 02:02:56.481117,2026-06-18 02:02:56.481117,2
342,3005,Loan Query,2026-03-30 09:20:52.281046,2026-03-31 09:20:52.281046,1
343,5131,Fraud Complaint,2026-02-10 01:14:22.526775,2026-02-07 01:14:22.526775,4
344,5375,UPI Failure,2024-09-13 15:59:51.955225,2024-09-17 15:59:51.955225,4
345,1546,Fraud Complaint,2024-07-03 07:48:34.129029,2024-07-06 07:48:34.129029,
346,9081,Card Issue,2026-03-05 00:58:23.240570,2026-03-05 00:58:23.240570,3
347,1129,UPI Failure,2026-01-09 07:29:32.118547,2026-01-20 07:29:32.118547,3
348,1907,Account Access,2025-04-19 05:57:20.655664,2025-04-24 05:57:20.655664,5
349,361,Account Access,2024-12-07 21:26:35.941864,2024-12-07 21:26:35.941864,3
350,889,UPI Failure,2025-10-24 21:46:55.451690,2025-10-27 21:46:55.451690,1
351,7110,UPI Failure,2026-03-08 04:23:58.930686,2026-03-11 04:23:58.930686,5
352,1158,Loan Query,2026-01-20 17:54:54.659576,2026-01-26 17:54:54.659576,1
353,6732,UPI Failure,2025-03-07 17:36:52.920155,2025-03-14 17:36:52.920155,
354,478,Card Issue,2025-10-06 06:53:48.564753,2025-10-18 06:53:48.564753,
355,6833,Fraud Complaint,2025-06-23 07:13:07.487041,2025-06-25 07:13:07.487041,4
356,31,Account Access,2025-08-09 09:27:29.752233,2025-08-19 09:27:29.752233,4
357,2604,UPI Failure,2024-09-30 01:49:39.561073,2024-10-07 01:49:39.561073,
358,3036,Card Issue,2026-05-01 14:38:08.557787,2026-05-05 14:38:08.557787,1
359,8946,Account Access,2024-10-08 07:32:44.953022,2024-10-15 07:32:44.953022,2
360,8484,Account Access,2026-05-18 22:34:52.984554,2026-05-27 22:34:52.984554,2
361,782,Fraud Complaint,2025-05-02 21:20:13.763516,2025-05-11 21:20:13.763516,1
362,3,Card Issue,2026-04-13 09:18:04.243374,2026-04-17 09:18:04.243374,
363,1328,Card Issue,2026-02-22 07:43:44.429486,2026-03-04 07:43:44.429486,3
364,8809,Account Access,2026-02-17 01:35:59.861506,2026-03-02 01:35:59.861506,5
365,9000,Card Issue,2025-12-23 12:10:56.654754,2025-12-24 12:10:56.654754,1
366,8980,Fraud Complaint,2025-08-06 16:40:27.405646,2025-08-13 16:40:27.405646,2
367,2723,UPI Failure,2024-12-25 23:03:20.804386,2025-01-08 23:03:20.804386,3
368,7408,Card Issue,2024-07-06 04:45:00.914078,2024-07-17 04:45:00.914078,3
369,9146,Fraud Complaint,2025-06-24 09:54:07.130545,2025-06-25 09:54:07.130545,1
370,9615,UPI Failure,2025-06-26 18:36:12.720478,2025-07-05 18:36:12.720478,1
371,49,UPI Failure,2025-04-20 04:30:15.548764,2025-05-03 04:30:15.548764,4
372,1603,UPI Failure,2026-01-31 06:16:09.901071,2026-02-11 06:16:09.901071,
373,6735,Loan Query,2025-03-09 04:34:16.519755,2025-03-09 04:34:16.519755,2
374,4884,Loan Query,2024-08-25 13:16:44.970645,2024-09-04 13:16:44.970645,
375,4998,Loan Query,2024-07-01 03:31:54.102614,2024-07-06 03:31:54.102614,4
376,1395,Fraud Complaint,2026-03-13 13:36:38.467725,2026-03-25 13:36:38.467725,
377,9771,Account Access,2025-01-26 23:59:56.613830,2025-02-09 23:59:56.613830,4
378,1968,Fraud Complaint,2026-03-27 20:40:39.011818,2026-03-24 20:40:39.011818,1
379,816,UPI Failure,2025-08-15 00:58:57.547604,2025-08-29 00:58:57.547604,3
380,763,Fraud Complaint,2025-12-23 02:14:51.602401,2025-12-24 02:14:51.602401,2
381,6480,Account Access,2025-09-14 09:55:22.707378,2025-09-25 09:55:22.707378,
382,4330,UPI Failure,2026-05-17 06:16:23.333882,2026-05-22 06:16:23.333882,5
383,8385,Account Access,2026-02-17 20:55:13.858254,2026-02-20 20:55:13.858254,4
384,3350,UPI Failure,2025-11-24 21:20:55.115960,2025-11-28 21:20:55.115960,1
385,8365,UPI Failure,2024-10-01 15:38:29.036301,2024-10-08 15:38:29.036301,3
386,2322,Fraud Complaint,2024-07-16 11:56:06.429935,2024-07-30 11:56:06.429935,2
387,2834,Account Access,2025-01-03 16:48:26.394608,2025-01-17 16:48:26.394608,4
388,1660,Card Issue,2025-11-09 05:44:54.369099,2025-11-19 05:44:54.369099,4
389,3416,Card Issue,2026-06-14 06:45:04.674960,2026-06-25 06:45:04.674960,5
390,2120,Account Access,2025-05-30 06:52:38.174915,2025-06-11 06:52:38.174915,4
391,3761,UPI Failure,2024-09-24 20:54:39.607295,2024-10-02 20:54:39.607295,3
392,5746,Loan Query,2025-05-12 13:13:16.921448,2025-05-22 13:13:16.921448,
393,9572,Fraud Complaint,2025-01-04 07:27:47.488030,2025-01-14 07:27:47.488030,5
394,3048,Loan Query,2024-11-20 03:41:52.208600,2024-11-21 03:41:52.208600,2
395,3111,Fraud Complaint,2024-10-02 21:43:29.053894,2024-10-16 21:43:29.053894,5
396,9548,Fraud Complaint,2024-10-13 14:46:30.041248,2024-10-14 14:46:30.041248,3
397,2263,Account Access,2025-06-21 09:00:11.830805,2025-06-27 09:00:11.830805,1
398,991,Loan Query,2024-12-03 06:53:11.197342,2024-12-03 06:53:11.197342,4
399,9947,Card Issue,2025-09-02 13:07:21.528396,2025-09-03 13:07:21.528396,2
400,5326,Card Issue,2025-05-19 02:13:29.148552,2025-05-24 02:13:29.148552,3
401,4249,Fraud Complaint,2026-04-06 00:22:57.356391,2026-04-19 00:22:57.356391,
402,6987,Loan Query,2025-04-17 13:14:21.287016,2025-04-22 13:14:21.287016,3
403,4944,Card Issue,2024-11-03 10:04:10.709525,2024-11-16 10:04:10.709525,
404,4889,Card Issue,2024-09-17 17:57:08.313120,2024-09-25 17:57:08.313120,2
405,6527,Account Access,2026-01-04 06:46:27.445526,2026-01-04 06:46:27.445526,5
406,4083,Account Access,2024-12-29 12:49:33.776696,2025-01-09 12:49:33.776696,5
407,9974,UPI Failure,2025-01-25 12:23:30.981349,2025-01-26 12:23:30.981349,4
408,1213,Account Access,2024-10-05 21:01:35.013591,2024-10-09 21:01:35.013591,3
409,5725,Card Issue,2025-10-10 14:21:39.978856,2025-10-23 14:21:39.978856,3
410,967,Fraud Complaint,2026-02-13 04:52:49.084866,2026-02-19 04:52:49.084866,5
411,706,Card Issue,2025-01-13 03:51:11.038165,2025-01-26 03:51:11.038165,1
412,4897,UPI Failure,2025-04-21 00:28:24.257923,2025-04-25 00:28:24.257923,
413,5837,Account Access,2025-08-16 08:50:54.542491,2025-08-29 08:50:54.542491,1
414,929,Fraud Complaint,2025-10-23 01:20:54.815858,2025-11-06 01:20:54.815858,
415,2446,Loan Query,2024-08-16 23:05:57.094253,2024-08-29 23:05:57.094253,3
416,7544,Loan Query,2025-03-17 06:13:12.503425,2025-03-30 06:13:12.503425,
417,3950,UPI Failure,2024-09-14 00:59:20.681742,2024-09-16 00:59:20.681742,2
418,5975,Card Issue,2025-09-28 18:59:46.096291,2025-10-07 18:59:46.096291,4
419,4531,Fraud Complaint,2025-12-19 19:13:49.895855,2025-12-19 19:13:49.895855,2
420,8979,Card Issue,2024-09-25 03:06:50.776954,2024-09-29 03:06:50.776954,1
421,4167,UPI Failure,2024-11-26 08:51:48.063903,2024-12-07 08:51:48.063903,2
422,9891,Card Issue,2026-05-22 08:29:39.779897,2026-06-04 08:29:39.779897,5
423,1516,Fraud Complaint,2026-04-21 05:58:25.468518,2026-05-01 05:58:25.468518,5
424,9865,Account Access,2026-05-17 10:27:44.698843,2026-05-20 10:27:44.698843,
425,6254,Fraud Complaint,2024-11-02 11:47:13.214904,2024-11-11 11:47:13.214904,2
426,7921,Fraud Complaint,2024-08-02 06:03:05.896491,2024-08-03 06:03:05.896491,4
427,1195,Fraud Complaint,2024-12-26 17:48:31.125496,2025-01-03 17:48:31.125496,1
428,5598,Loan Query,2024-11-27 19:47:54.369020,2024-12-02 19:47:54.369020,4
429,3303,Loan Query,2025-03-16 02:50:06.384811,2025-03-23 02:50:06.384811,5
430,5381,Account Access,2024-10-12 23:13:17.393628,2024-10-24 23:13:17.393628,2
431,5694,Loan Query,2026-01-21 21:01:43.823462,2026-01-21 21:01:43.823462,3
432,5023,Account Access,2025-01-31 16:33:43.979157,2025-02-08 16:33:43.979157,
433,242,UPI Failure,2025-04-27 01:11:08.740361,2025-04-28 01:11:08.740361,1
434,6896,Fraud Complaint,2024-09-24 03:21:40.739404,2024-09-28 03:21:40.739404,5
435,4973,Fraud Complaint,2025-11-13 04:34:50.764268,2025-11-23 04:34:50.764268,
436,461,Loan Query,2025-06-01 04:57:23.958327,2025-06-02 04:57:23.958327,3
437,3614,Account Access,2025-11-05 19:54:22.916597,2025-11-09 19:54:22.916597,3
438,1960,UPI Failure,2025-02-03 21:43:10.130253,2025-02-03 21:43:10.130253,4
439,8558,Loan Query,2024-12-23 09:10:03.202789,2025-01-02 09:10:03.202789,1
440,4335,UPI Failure,2024-06-19 07:56:50.297776,2024-06-23 07:56:50.297776,2
441,1251,Account Access,2026-03-20 00:15:32.378720,2026-04-02 00:15:32.378720,3
442,4754,Account Access,2024-07-12 01:15:22.517752,2024-07-25 01:15:22.517752,2
443,4388,Loan Query,2025-06-15 06:13:50.306215,2025-06-27 06:13:50.306215,1
444,6652,Loan Query,2024-06-29 17:02:28.261895,2024-07-13 17:02:28.261895,2
445,6090,Loan Query,2025-03-28 22:04:19.854916,2025-03-28 22:04:19.854916,4
446,3037,Account Access,2025-12-31 01:27:13.690760,2026-01-02 01:27:13.690760,5
447,6976,UPI Failure,2025-11-25 04:50:58.329201,2025-12-01 04:50:58.329201,1
448,8117,Fraud Complaint,2025-10-08 12:09:14.336730,2025-10-12 12:09:14.336730,3
449,6304,UPI Failure,2025-05-09 22:00:13.092757,2025-05-23 22:00:13.092757,5
450,987,Loan Query,2026-03-02 06:57:29.261247,2026-03-09 06:57:29.261247,4
451,1919,UPI Failure,2026-04-13 20:44:59.865805,2026-04-17 20:44:59.865805,3
452,6633,Card Issue,2025-10-13 07:18:22.392597,2025-10-14 07:18:22.392597,3
453,6028,Loan Query,2026-01-27 05:42:21.632310,2026-01-27 05:42:21.632310,5
454,1670,Fraud Complaint,2025-02-11 08:06:51.105881,2025-02-16 08:06:51.105881,5
455,4342,Loan Query,2025-10-05 20:45:19.870583,2025-10-14 20:45:19.870583,3
456,2160,Account Access,2025-06-16 02:27:25.457907,2025-06-22 02:27:25.457907,1
457,6935,Loan Query,2025-04-23 15:48:42.115962,2025-05-06 15:48:42.115962,5
458,939,Loan Query,2024-12-08 20:33:42.823590,2024-12-19 20:33:42.823590,1
459,6375,Account Access,2025-01-09 00:12:17.146027,2025-01-09 00:12:17.146027,2
460,9681,UPI Failure,2024-12-24 22:05:41.042490,2024-12-31 22:05:41.042490,1
461,9570,UPI Failure,2025-09-12 02:40:06.459784,2025-09-13 02:40:06.459784,
462,3734,Fraud Complaint,2025-02-02 01:04:40.707151,2025-02-09 01:04:40.707151,2
463,9619,Card Issue,2024-11-01 23:35:13.940787,2024-11-08 23:35:13.940787,
464,9341,Fraud Complaint,2026-02-14 06:44:59.468695,2026-02-22 06:44:59.468695,1
465,423,Fraud Complaint,2025-08-09 21:35:17.654471,2025-08-12 21:35:17.654471,3
466,7530,Fraud Complaint,2025-09-25 00:23:32.956400,2025-10-06 00:23:32.956400,
467,2549,Loan Query,2026-04-04 06:01:09.580946,2026-04-04 06:01:09.580946,4
468,8017,Fraud Complaint,2026-05-01 12:35:23.730699,2026-05-01 12:35:23.730699,2
469,3705,Loan Query,2026-03-26 11:44:18.685972,2026-04-07 11:44:18.685972,1
470,5451,Account Access,2025-11-14 08:30:29.923672,2025-11-28 08:30:29.923672,
471,2889,Card Issue,2024-09-05 02:34:47.432055,2024-09-19 02:34:47.432055,2
472,8926,Card Issue,2025-08-07 15:43:25.078423,2025-08-17 15:43:25.078423,
473,5023,Account Access,2026-04-30 11:18:34.980808,2026-05-09 11:18:34.980808,5
474,9048,Loan Query,2025-06-20 11:16:29.831013,2025-06-29 11:16:29.831013,2
475,398,Loan Query,2024-07-16 19:50:44.237470,2024-07-19 19:50:44.237470,
476,162,UPI Failure,2025-02-10 17:12:46.115304,2025-02-11 17:12:46.115304,2
477,6655,Loan Query,2025-06-22 12:39:21.529740,2025-07-01 12:39:21.529740,2
478,3474,Account Access,2026-02-25 18:16:33.233004,2026-03-06 18:16:33.233004,4
479,4692,Fraud Complaint,2026-04-28 14:57:11.027531,2026-05-12 14:57:11.027531,5
480,1774,Account Access,2026-01-20 04:03:04.300032,2026-02-03 04:03:04.300032,
481,8151,Loan Query,2025-05-27 07:38:48.750722,2025-05-29 07:38:48.750722,5
482,4780,Account Access,2024-07-21 05:29:15.825517,2024-07-27 05:29:15.825517,4
483,2613,Card Issue,2024-09-01 06:06:38.172098,2024-09-04 06:06:38.172098,3
484,3388,Account Access,2026-02-06 05:44:17.918257,2026-02-07 05:44:17.918257,2
485,889,Card Issue,2024-10-22 06:08:58.523602,2024-10-24 06:08:58.523602,3
486,3182,UPI Failure,2025-05-30 16:38:00.560973,2025-06-12 16:38:00.560973,3
487,4934,UPI Failure,2026-01-30 22:26:04.976319,2026-02-08 22:26:04.976319,1
488,8125,Loan Query,2026-05-07 19:20:49.991253,2026-05-08 19:20:49.991253,
489,5038,Fraud Complaint,2024-08-03 09:13:41.818488,2024-08-15 09:13:41.818488,1
490,2717,Fraud Complaint,2024-08-03 09:28:16.416771,2024-08-03 09:28:16.416771,5
491,2057,Loan Query,2024-10-27 22:46:03.837259,2024-10-31 22:46:03.837259,
492,8930,Card Issue,2026-02-10 16:37:49.185947,2026-02-15 16:37:49.185947,5
493,994,Card Issue,2024-11-04 10:54:57.278507,2024-11-11 10:54:57.278507,3
494,8929,UPI Failure,2025-07-13 17:13:18.972764,2025-07-16 17:13:18.972764,3
495,5176,Loan Query,2025-04-02 11:36:22.174147,2025-04-08 11:36:22.174147,2
496,7022,UPI Failure,2024-11-30 01:08:23.184432,2024-12-12 01:08:23.184432,
497,226,Fraud Complaint,2025-12-24 12:10:56.225918,2026-01-06 12:10:56.225918,5
498,9606,Loan Query,2025-05-20 10:18:41.036655,2025-06-03 10:18:41.036655,5
499,3485,Account Access,2024-09-21 18:04:33.019521,2024-09-27 18:04:33.019521,3
500,914,Fraud Complaint,2024-07-15 18:51:48.812043,2024-07-16 18:51:48.812043,2
501,7798,Loan Query,2025-12-12 22:55:37.135196,2025-12-12 22:55:37.135196,4
502,9384,Card Issue,2026-02-28 14:47:11.650428,2026-03-11 14:47:11.650428,
503,7456,Account Access,2025-08-26 04:47:00.584097,2025-08-27 04:47:00.584097,3
504,3347,Account Access,2024-10-25 11:44:55.901283,2024-10-26 11:44:55.901283,5
505,1902,Fraud Complaint,2025-08-16 13:37:21.163606,2025-08-21 13:37:21.163606,4
506,530,UPI Failure,2024-12-17 10:39:53.583491,2024-12-20 10:39:53.583491,3
507,7400,UPI Failure,2026-02-27 13:35:04.544387,2026-03-01 13:35:04.544387,1
508,7235,Card Issue,2024-09-01 04:13:11.016125,2024-09-10 04:13:11.016125,1
509,4286,UPI Failure,2025-02-10 10:05:34.844330,2025-02-20 10:05:34.844330,4
510,5102,Card Issue,2024-07-14 18:22:15.282946,2024-07-26 18:22:15.282946,5
511,8756,Fraud Complaint,2024-09-06 08:46:50.796625,2024-09-11 08:46:50.796625,2
512,7564,Account Access,2024-10-24 05:25:35.011815,2024-10-21 05:25:35.011815,4
513,3387,Loan Query,2025-03-26 04:49:41.616275,2025-04-09 04:49:41.616275,
514,2245,Account Access,2024-07-01 15:11:42.331748,2024-07-12 15:11:42.331748,5
515,4931,Account Access,2024-09-01 04:10:43.576377,2024-09-13 04:10:43.576377,
516,8289,UPI Failure,2025-01-20 00:10:10.745545,2025-02-03 00:10:10.745545,4
517,4730,Card Issue,2026-06-13 00:00:49.698552,2026-06-25 00:00:49.698552,3
518,637,Account Access,2026-03-24 22:07:23.814416,2026-04-02 22:07:23.814416,2
519,8652,Account Access,2025-01-06 22:28:15.660839,2025-01-08 22:28:15.660839,5
520,8133,Card Issue,2024-09-24 07:09:29.479192,2024-09-26 07:09:29.479192,5
521,3154,UPI Failure,2025-04-25 11:29:30.503470,2025-05-05 11:29:30.503470,
522,9080,Card Issue,2026-01-26 02:06:32.505501,2026-02-06 02:06:32.505501,4
523,8631,Card Issue,2025-06-13 14:57:56.499341,2025-06-20 14:57:56.499341,1
524,1739,UPI Failure,2026-03-27 04:03:07.362724,2026-04-09 04:03:07.362724,4
525,3935,Card Issue,2025-10-04 11:20:31.767453,2025-10-11 11:20:31.767453,5
526,7881,Card Issue,2026-02-19 08:04:00.361001,2026-02-24 08:04:00.361001,2
527,3330,Account Access,2026-02-18 07:20:31.849508,2026-02-22 07:20:31.849508,
528,1596,Account Access,2024-08-23 04:36:10.229573,2024-08-26 04:36:10.229573,3
529,2983,Fraud Complaint,2024-08-18 19:41:41.624176,2024-08-22 19:41:41.624176,1
530,5040,Loan Query,2026-02-11 05:50:21.462444,2026-02-12 05:50:21.462444,5
531,313,Account Access,2026-05-28 04:34:31.449427,2026-06-01 04:34:31.449427,
532,2131,UPI Failure,2024-07-17 17:41:56.661695,2024-07-26 17:41:56.661695,4
533,5425,Loan Query,2026-01-20 10:00:48.599761,2026-01-25 10:00:48.599761,3
534,8939,UPI Failure,2025-11-18 17:28:43.791841,2025-11-23 17:28:43.791841,3
535,4614,Fraud Complaint,2025-08-05 05:44:39.502976,2025-08-07 05:44:39.502976,1
536,727,Loan Query,2024-06-29 05:49:13.905992,2024-07-04 05:49:13.905992,1
537,2427,Fraud Complaint,2025-11-29 06:16:37.977489,2025-12-10 06:16:37.977489,5
538,4580,UPI Failure,2026-05-08 22:07:39.718088,2026-05-22 22:07:39.718088,4
539,8896,UPI Failure,2026-02-13 21:11:39.634167,2026-02-22 21:11:39.634167,
540,6846,UPI Failure,2025-06-14 07:06:07.570230,2025-06-21 07:06:07.570230,
541,7983,Card Issue,2026-03-12 22:51:40.391312,2026-03-20 22:51:40.391312,3
542,8306,UPI Failure,2026-04-08 18:02:12.536458,2026-04-21 18:02:12.536458,3
543,3005,Fraud Complaint,2026-01-06 19:37:17.520572,2026-01-11 19:37:17.520572,
544,6898,Fraud Complaint,2026-04-26 15:22:39.978125,2026-04-23 15:22:39.978125,5
545,4976,Account Access,2025-05-10 05:20:53.322686,2025-05-24 05:20:53.322686,
546,1987,Fraud Complaint,2026-04-10 03:11:15.773529,2026-04-17 03:11:15.773529,2
547,6975,Card Issue,2024-11-30 16:30:55.893475,2024-12-11 16:30:55.893475,5
548,8297,Fraud Complaint,2026-03-21 22:46:46.179263,2026-03-21 22:46:46.179263,
549,1326,UPI Failure,2025-04-21 12:06:07.168372,2025-05-01 12:06:07.168372,3
550,2529,Account Access,2025-10-31 05:10:10.829645,2025-11-02 05:10:10.829645,4
551,5079,Card Issue,2025-03-14 22:25:53.989782,2025-03-23 22:25:53.989782,5
552,1717,Loan Query,2024-07-10 06:32:11.108432,2024-07-21 06:32:11.108432,
553,7560,Account Access,2024-10-18 20:54:48.391980,2024-10-24 20:54:48.391980,1
554,467,Fraud Complaint,2024-10-24 13:58:02.061643,2024-11-01 13:58:02.061643,1
555,186,Fraud Complaint,2025-03-07 05:54:58.717701,2025-03-21 05:54:58.717701,4
556,6080,Account Access,2025-12-18 03:11:06.914706,2025-12-22 03:11:06.914706,5
557,386,Card Issue,2024-11-01 09:38:03.141094,2024-11-10 09:38:03.141094,4
558,7645,Account Access,2024-09-23 12:22:11.594325,2024-09-23 12:22:11.594325,
559,9678,Loan Query,2025-03-31 08:07:42.808882,2025-04-04 08:07:42.808882,
560,3028,Loan Query,2025-01-16 05:28:05.869067,2025-01-20 05:28:05.869067,1
561,2109,Account Access,2025-07-18 16:38:56.776307,2025-07-25 16:38:56.776307,4
562,2757,Account Access,2025-08-09 10:39:43.593864,2025-08-21 10:39:43.593864,4
563,2063,Loan Query,2024-06-26 01:54:41.248383,2024-07-07 01:54:41.248383,2
564,764,Fraud Complaint,2024-07-26 12:05:24.763744,2024-08-03 12:05:24.763744,
565,7723,Fraud Complaint,2025-03-13 09:12:54.322755,2025-03-15 09:12:54.322755,5
566,4987,Account Access,2024-10-21 02:02:07.552674,2024-11-03 02:02:07.552674,1
567,4526,Fraud Complaint,2024-08-22 17:52:26.954250,2024-08-26 17:52:26.954250,4
568,6031,Fraud Complaint,2026-05-05 18:08:44.854388,2026-05-07 18:08:44.854388,3
569,7641,UPI Failure,2026-02-11 14:05:06.533923,2026-02-11 14:05:06.533923,3
570,108,Fraud Complaint,2025-06-27 18:48:44.176535,2025-07-06 18:48:44.176535,5
571,6729,UPI Failure,2026-01-08 14:15:55.626759,2026-01-20 14:15:55.626759,3
572,7397,UPI Failure,2025-01-06 02:13:36.516547,2025-01-09 02:13:36.516547,1
573,5444,Fraud Complaint,2025-03-25 14:33:09.778208,2025-04-08 14:33:09.778208,
574,2419,UPI Failure,2025-05-29 01:23:30.710067,2025-06-05 01:23:30.710067,1
575,3872,Loan Query,2026-04-11 04:06:35.829327,2026-04-18 04:06:35.829327,
576,6925,Fraud Complaint,2025-08-13 20:04:09.815807,2025-08-18 20:04:09.815807,5
577,1130,UPI Failure,2025-08-08 06:46:38.199060,2025-08-13 06:46:38.199060,1
578,8306,Account Access,2025-12-14 14:40:22.277601,2025-12-26 14:40:22.277601,
579,6345,Fraud Complaint,2024-09-24 02:56:09.538224,2024-09-21 02:56:09.538224,
