account_id,customer_id,account_type,account_status,open_date,current_balance
582,264,Savings,Active,2026-02-06,20065.8
583,4463,Salary,Active,2025-05-25,118376.82
584,6969,Salary,Active,2026-01-16,27528.58
585,2053,Savings,Active,2025-04-05,14741.65
586,4947,Savings,Active,2024-01-18,50600.72
587,5826,Savings,Active,2022-09-11,57403.53
588,6045,Savings,Active,2026-02-11,24907.25
589,4090,Savings,Active,2025-10-28,18603.15
590,358,Savings,Active,2022-08-27,90215.39
591,5506,Savings,Active,2021-06-23,27247.39
592,4421,Current,Active,2023-01-07,6484.79
593,8943,Savings,Dormant,2022-08-06,15537.93
594,3251,Salary,Active,2022-06-11,32539.28
595,6563,Savings,Active,2023-11-07,14858.4
596,2259,Savings,Dormant,2023-09-29,38047.64
597,9103,Current,Active,2025-07-07,5057.73
598,3811,Savings,Active,2022-03-19,52704.1
599,584,Current,Dormant,2022-10-16,14861.16
600,3439,Current,Active,2024-02-27,12488.36
601,8769,Savings,Active,2024-10-30,50530.9
602,6358,Savings,Active,2024-06-11,20877.68
603,9345,Current,Dormant,2024-06-15,12379.09
604,6147,Savings,Active,2025-08-03,19072.23
605,4991,Savings,Active,2023-04-02,19026.34
606,1784,Current,Active,2024-08-21,13240.35
607,1094,Savings,Active,2025-08-29,30512.86
608,4533,Savings,Active,2022-09-19,20335.1
609,5118,Savings,Active,2025-01-31,50495.44
610,7939,Savings,Active,2022-01-22,4337.83
611,6747,Savings,Active,2026-05-13,23264.95
612,2134,Savings,Active,2024-07-31,84055.78
613,8710,Savings,Active,2021-07-05,12976.68
614,8934,Savings,Active,2021-09-13,17703.0
615,6121,Salary,Active,2022-03-24,85880.43
616,2478,Savings,Active,2025-02-23,2135.43
617,4959,Salary,Active,2023-10-12,106020.3
618,6138,Savings,Dormant,2022-08-21,37304.22
619,2877,Current,Active,2025-09-21,22035.2
620,43,Savings,Closed,2025-08-07,57231.87
621,5830,Savings,Active,2022-04-23,16520.44
622,3442,Salary,Active,2022-07-30,7616.51
623,8596,Savings,Active,2026-04-20,15606.92
624,9519,Current,Active,2026-01-08,15157.66
625,6347,Savings,Active,2024-04-21,14306.94
626,6850,Current,Active,2021-09-09,28702.99
627,6687,Savings,Active,2022-08-04,23695.39
628,2651,Savings,Active,2022-06-06,27241.94
629,4346,Savings,Active,2022-07-23,93235.51
630,878,Savings,Closed,2023-03-29,16526.32
631,1887,Savings,Active,2025-09-08,89939.87
632,1304,Savings,Active,2021-09-28,79244.89
633,1741,Salary,Active,2022-09-20,2791.48
634,1113,Savings,Active,2021-09-09,6733.49
635,3877,Salary,Dormant,2021-12-02,6282.94
636,6041,Current,Closed,2023-03-22,107302.92
637,7453,Savings,Dormant,2023-03-21,21021.28
638,6119,Savings,Active,2024-10-13,14417.65
639,8440,Savings,Active,2025-05-23,6105.61
640,6796,Savings,Active,2023-05-13,61164.38
641,7045,Salary,Active,2022-08-29,15223.98
642,568,Savings,Dormant,2024-06-26,2689.64
643,5959,Savings,Active,2025-03-17,120439.58
644,9381,Savings,Active,2024-06-08,21257.14
645,1354,Savings,Active,2022-09-29,74383.68
646,5030,Savings,Active,2026-04-05,22007.94
647,9173,Savings,Active,2025-05-24,13218.41
648,4966,Salary,Active,2024-06-15,21616.47
649,169,Savings,Active,2024-12-16,34023.68
650,7713,Savings,Active,2024-05-28,10778.37
651,2672,Salary,Active,2026-01-28,3589.79
652,379,Savings,Active,2024-01-19,2317.42
653,1933,Savings,Active,2022-02-21,23259.56
654,194,Savings,Active,2021-10-07,31709.11
655,8456,Savings,Active,2023-01-22,18565.21
656,9664,Savings,Dormant,2023-07-19,8196.1
657,4617,Savings,Active,2021-11-29,13076.13
658,5015,Savings,Active,2023-09-20,23603.2
659,7879,Savings,Closed,2026-04-11,30080.42
660,1301,Savings,Dormant,2026-06-15,20126.89
661,3201,Savings,Active,2025-01-30,11087.95
662,3374,Salary,Active,2024-08-06,84897.03
663,8766,Current,Active,2024-04-30,9008.07
664,9730,Current,Active,2023-08-05,8259.5
665,1384,Savings,Active,2023-04-26,15482.41
666,9573,Savings,Closed,2022-07-05,71463.5
667,3538,Savings,Active,2026-02-04,43012.95
668,7925,Current,Dormant,2022-09-11,20872.55
669,9716,Savings,Active,2023-05-02,7681.25
670,4992,Current,Active,2023-09-19,9152.9
671,5203,Salary,Active,2024-05-02,16639.82
672,3933,Savings,Dormant,2024-01-11,14281.91
673,3623,Savings,Active,2023-03-17,13459.66
674,9088,Savings,Active,2021-07-18,88948.93
675,465,Savings,Active,2023-04-10,477723.24
676,7981,Savings,Active,2025-09-25,10271.01
677,1611,Savings,Active,2024-04-11,42717.27
678,8805,Savings,Active,2025-06-22,54625.57
679,605,Savings,Active,2024-05-31,13045.27
680,7968,Salary,Active,2021-11-12,10081.53
681,621,Salary,Closed,2022-06-05,8750.76
682,2603,Salary,Active,2024-06-22,38559.36
683,6474,Savings,Active,2025-08-28,38892.6
684,3801,Savings,Active,2022-05-14,65880.64
685,7099,Savings,Dormant,2022-08-01,186339.65
686,6539,Savings,Active,2025-05-13,37720.25
687,156,Savings,Active,2023-12-02,24600.87
688,8161,Savings,Active,2025-05-04,8765.9
689,6682,Savings,Active,2022-03-07,48021.51
690,2716,Savings,Active,2025-10-05,1178.89
691,4340,Savings,Active,2021-12-29,14696.36
692,8071,Current,Active,2024-04-16,2795.76
693,6691,Salary,Active,2024-09-12,15880.37
694,450,Salary,Active,2025-09-05,49422.86
695,1070,Savings,Active,2025-01-05,126307.76
696,4018,Salary,Active,2022-09-17,2038.84
697,2820,Savings,Active,2025-04-15,75884.91
698,2286,Savings,Dormant,2022-07-04,16715.45
699,9383,Salary,Active,2024-03-12,21431.88
700,1400,Savings,Active,2021-11-01,52090.89
701,2249,Salary,Active,2021-10-29,19135.62
702,6376,Savings,Active,2024-08-27,10350.56
703,724,Savings,Active,2024-05-18,12412.58
704,9634,Savings,Active,2022-01-12,9467.11
705,5274,Current,Active,2023-09-07,25173.5
706,7536,Savings,Active,2022-03-14,77630.51
707,4821,Current,Active,2022-02-13,52033.04
708,87,Savings,Active,2026-06-06,24204.87
709,7698,Savings,Active,2022-02-02,11400.91
710,6847,Current,Active,2023-01-19,29834.9
711,4150,Savings,Active,2023-04-15,133450.26
712,1752,Savings,Active,2026-02-12,8685.72
713,5162,Savings,Active,2023-10-23,46648.21
714,3421,Savings,Active,2022-09-05,33760.97
715,4838,Savings,Active,2022-09-05,10684.63
716,2484,Savings,Active,2025-05-23,28065.71
717,3213,Salary,Dormant,2022-06-10,14521.83
718,3923,Savings,Active,2022-10-15,9249.79
719,6311,Current,Active,2022-06-20,8312.79
720,6043,Savings,Active,2022-09-23,10711.81
721,8014,Savings,Dormant,2021-12-20,6832.38
722,9679,Savings,Active,2025-08-06,155342.95
723,3528,Savings,Active,2026-01-24,8490.73
724,8265,Savings,Active,2023-07-25,104834.69
725,8917,Savings,Active,2024-02-15,32294.81
726,3755,Savings,Dormant,2022-10-18,3972.44
727,8163,Savings,Active,2023-06-18,9597.84
728,4366,Savings,Active,2022-12-16,31013.1
729,8411,Current,Active,2022-04-29,11273.34
730,547,Current,Active,2023-03-30,26706.44
731,3730,Salary,Active,2021-10-07,3408.72
732,7351,Savings,Active,2025-09-19,23284.59
733,5885,Salary,Active,2024-02-10,19484.4
734,1969,Current,Active,2021-11-13,147911.33
735,4517,Savings,Active,2024-05-17,11239.51
736,1260,Current,Active,2023-07-22,44879.25
737,6993,Savings,Active,2023-04-16,80946.0
738,7757,Savings,Active,2021-10-18,65001.49
739,2934,Savings,Active,2022-12-08,69483.11
740,2510,Savings,Active,2023-06-10,20494.52
741,1563,Savings,Active,2023-08-16,33875.62
742,9982,Salary,Active,2022-12-22,12227.04
743,8076,Savings,Active,2026-03-15,39799.6
744,3670,Savings,Active,2024-11-04,7358.44
745,2482,Savings,Active,2023-04-25,9917.96
746,7199,Savings,Active,2024-02-22,171051.38
747,205,Salary,Active,2025-05-12,56883.43
748,742,Savings,Active,2024-12-01,4624.27
749,7050,Savings,Active,2022-03-25,31542.08
750,4264,Current,Active,2023-03-23,8159.66
751,7838,Savings,Active,2022-08-06,43907.75
752,4738,Salary,Active,2023-03-29,32323.58
753,1106,Savings,Active,2022-05-19,27148.45
754,6831,Savings,Active,2026-01-30,11621.03
755,4198,Current,Active,2023-11-06,94494.39
756,89,Savings,Active,2026-01-24,11451.08
757,6489,Savings,Active,2026-02-22,27883.5
758,3382,Current,Active,2023-01-24,17791.25
759,3186,Savings,Active,2026-01-10,5483.04
760,6680,Savings,Active,2021-10-19,15704.41
761,6307,Salary,Active,2023-06-25,4038.89
762,865,Savings,Active,2023-03-22,39345.21
763,8247,Savings,Active,2026-04-15,11803.3
764,4672,Savings,Active,2024-06-06,15604.85
765,558,Savings,Active,2024-05-13,41382.2
766,9185,Current,Active,2026-05-21,12019.59
767,4292,Savings,Active,2025-05-13,2478.97
768,448,Savings,Active,2024-09-06,31415.58
769,1822,Salary,Active,2026-02-25,11140.17
770,3820,Current,Active,2025-09-06,15799.72
771,92,Savings,Active,2022-04-17,38324.83
772,608,Savings,Active,2022-04-18,8118.84
773,9444,Salary,Dormant,2022-10-15,31172.67
774,286,Savings,Dormant,2024-07-22,23053.14
775,2922,Savings,Active,2023-08-23,21162.11
776,102,Savings,Active,2022-11-02,17010.13
777,3836,Savings,Active,2026-01-09,28030.47
778,8170,Salary,Dormant,2026-05-06,41518.23
779,4236,Current,Active,2023-08-04,3913.49
780,9871,Savings,Active,2021-10-16,47653.93
781,7510,Current,Active,2026-03-03,15549.59
782,6717,Savings,Active,2023-07-29,4010.87
783,535,Savings,Dormant,2024-01-28,17880.29
784,6667,Current,Dormant,2021-08-06,7947.64
785,8208,Savings,Active,2024-05-11,64969.97
786,8753,Salary,Active,2023-10-06,5229.89
787,2926,Savings,Active,2025-01-22,26873.61
788,910,Savings,Active,2022-03-16,27764.6
789,9606,Salary,Active,2021-12-05,32332.32
790,5009,Savings,Active,2026-02-08,42214.67
791,119,Savings,Active,2026-03-03,13261.86
792,3114,Savings,Active,2022-12-04,6875.25
793,6154,Current,Active,2024-07-06,2673.59
794,1492,Savings,Active,2026-02-10,25735.17
795,2097,Salary,Active,2023-09-28,12785.69
796,7945,Savings,Active,2024-12-01,71019.38
797,2255,Savings,Active,2022-09-29,41095.59
798,8706,Salary,Active,2022-03-30,88742.39
799,6104,Savings,Active,2024-12-01,5002.74
800,1234,Savings,Dormant,2023-03-01,8393.7
801,5259,Salary,Dormant,2025-03-23,34453.92
802,9672,Savings,Closed,2022-10-09,83692.36
803,5632,Savings,Active,2024-03-17,247734.17
804,3350,Current,Active,2024-04-21,33901.57
805,9733,Current,Active,2021-09-06,22694.85
806,130,Savings,Active,2026-01-19,51843.93
807,3717,Savings,Closed,2025-01-27,11859.73
808,6755,Salary,Active,2023-09-16,9981.77
809,3744,Savings,Active,2022-06-11,39132.56
810,1772,Savings,Active,2022-05-10,44580.76
811,4455,Savings,Active,2025-05-14,21139.36
812,6771,Savings,Dormant,2026-06-05,9486.97
813,7251,Current,Active,2024-02-28,60416.17
814,5274,Savings,Active,2023-07-02,5804.89
815,8698,Savings,Active,2025-10-23,24625.8
816,5629,Salary,Active,2024-06-07,32656.04
817,4914,Current,Active,2022-09-18,11985.24
818,9031,Savings,Dormant,2024-02-21,95585.57
819,4719,Savings,Active,2021-08-12,20351.38
820,2677,Current,Active,2024-09-20,14026.35
821,97,Salary,Active,2022-07-20,2582.97
822,1964,Savings,Active,2025-07-26,519668.07
823,5402,Savings,Active,2023-12-29,19001.17
824,7768,Savings,Dormant,2022-08-16,4563.14
825,599,Savings,Active,2025-07-11,8341.03
826,3964,Savings,Active,2022-09-18,67700.63
827,8621,Current,Active,2025-08-14,7977.66
828,7294,Savings,Active,2022-03-26,32612.92
829,1325,Savings,Active,2025-06-13,40125.05
830,8112,Savings,Closed,2021-10-23,15572.67
831,1768,Savings,Active,2024-11-15,10668.33
832,5165,Savings,Active,2022-12-05,27491.87
833,9709,Savings,Active,2024-05-14,38583.23
834,1340,Savings,Dormant,2023-10-31,4443.83
835,9169,Salary,Active,2025-10-17,2469.39
836,6467,Current,Active,2022-06-05,68077.92
837,9807,Savings,Closed,2026-03-04,39359.24
838,9777,Current,Active,2026-01-14,30296.31
839,5464,Savings,Active,2024-03-18,10342.81
840,5491,Salary,Active,2023-06-10,67657.63
841,4062,Salary,Active,2022-01-29,66503.38
842,7605,Savings,Active,2024-07-01,23424.44
843,1271,Salary,Active,2026-05-24,16369.74
844,219,Savings,Active,2025-07-26,32299.09
845,534,Savings,Dormant,2026-05-11,28645.71
846,7952,Savings,Active,2022-11-29,12155.7
847,9688,Salary,Active,2024-03-04,4523.44
848,9566,Savings,Active,2025-06-16,28056.64
849,3824,Savings,Active,2023-05-17,18814.47
850,65,Savings,Active,2022-07-07,44575.23
851,4342,Savings,Active,2025-09-02,120755.32
852,5083,Salary,Active,2023-05-10,6290.41
853,9917,Savings,Active,2023-10-09,35012.09
854,2986,Savings,Closed,2025-07-16,5236.6
855,5595,Savings,Active,2025-06-02,90610.59
856,3914,Savings,Closed,2022-02-16,8213.5
857,9241,Savings,Active,2024-10-18,10682.7
858,8018,Current,Active,2023-11-02,12327.42
859,4256,Savings,Active,2023-09-04,29114.42
860,1005,Savings,Active,2023-10-31,29620.87
861,2123,Savings,Active,2021-08-12,40198.98
862,6697,Savings,Active,2023-10-28,75586.66
863,3982,Current,Active,2026-01-20,16470.83
864,472,Savings,Active,2022-08-21,11319.86
865,3406,Savings,Active,2024-12-20,8619.93
866,309,Savings,Active,2026-02-21,25520.17
867,7696,Savings,Active,2022-08-12,21937.79
868,7708,Savings,Dormant,2024-12-06,5521.51
869,3048,Savings,Active,2023-06-15,45313.81
870,2018,Savings,Active,2025-09-11,14331.92
871,4882,Savings,Active,2021-09-06,102263.52
872,1479,Current,Active,2026-04-26,18740.09
873,4198,Salary,Active,2023-06-25,7501.75
874,7722,Savings,Active,2025-11-19,29014.9
875,4871,Salary,Dormant,2023-08-03,62843.93
876,3460,Current,Active,2024-03-30,33595.02
877,9424,Savings,Active,2023-03-21,77454.1
878,5435,Current,Active,2024-07-17,10146.35
879,572,Savings,Active,2024-10-10,41828.05
880,3590,Salary,Active,2025-12-08,75067.7
881,8340,Savings,Active,2023-10-03,31274.18
882,5919,Savings,Dormant,2025-04-15,65327.96
883,597,Salary,Active,2023-03-29,24492.82
884,5074,Savings,Active,2024-03-23,69924.73
885,1071,Savings,Dormant,2026-03-06,44220.66
886,4251,Current,Closed,2022-08-25,16287.11
887,4326,Savings,Active,2025-09-05,15303.7
888,3372,Current,Active,2023-10-12,39797.32
889,158,Savings,Active,2023-02-01,15057.47
890,9115,Savings,Active,2024-08-16,27644.57
891,3319,Savings,Active,2026-05-02,22559.18
892,6712,Savings,Active,2023-05-24,9250.53
893,7222,Savings,Active,2025-05-09,20505.53
894,9439,Savings,Active,2024-07-15,13341.03
895,8958,Savings,Active,2025-01-08,28848.24
896,2613,Savings,Active,2022-06-25,26941.22
897,4563,Savings,Active,2023-05-13,17007.4
898,444,Savings,Active,2021-10-21,18960.16
899,5974,Savings,Active,2024-03-25,5561.41
900,905,Savings,Active,2024-04-10,47320.47
901,2911,Savings,Active,2022-02-12,13524.15
902,1802,Savings,Active,2025-03-19,59967.55
903,926,Savings,Dormant,2026-06-13,3383.22
904,7852,Savings,Active,2023-08-17,47031.21
905,5931,Savings,Active,2022-03-18,16054.34
906,8944,Savings,Active,2023-04-05,85729.02
907,9427,Savings,Active,2023-05-23,76197.83
908,2923,Savings,Active,2024-01-24,226210.57
909,8855,Savings,Active,2024-02-26,57172.75
910,7556,Savings,Active,2023-12-08,10142.16
911,9777,Current,Active,2026-05-26,57579.77
912,920,Savings,Active,2024-12-06,27824.98
913,5005,Current,Active,2022-12-26,10773.05
914,4220,Savings,Active,2024-08-29,55339.29
915,8260,Current,Active,2025-09-02,23768.56
916,4571,Savings,Active,2024-02-23,296168.79
917,4454,Savings,Active,2023-09-07,33560.63
918,9959,Savings,Dormant,2025-10-19,17738.35
919,5576,Savings,Active,2022-08-03,2773.27
920,1954,Savings,Active,2022-04-11,2849.09
921,2569,Savings,Active,2025-09-26,14733.88
922,7946,Savings,Active,2021-07-01,45521.48
923,3709,Savings,Dormant,2026-02-03,64927.51
924,4929,Savings,Active,2022-03-12,57575.66
925,3400,Salary,Active,2024-09-05,3190.42
926,9546,Savings,Active,2022-08-13,11268.06
927,6571,Savings,Active,2025-04-04,9412.45
928,443,Savings,Dormant,2023-09-12,52010.3
929,601,Savings,Dormant,2022-04-16,15892.4
930,4583,Savings,Active,2025-08-31,76639.53
931,2787,Salary,Active,2023-10-26,23085.65
932,2696,Savings,Dormant,2025-05-25,15890.16
933,2053,Savings,Dormant,2025-03-31,18925.86
934,632,Salary,Active,2022-09-29,5504.78
935,3443,Salary,Dormant,2026-05-07,13103.13
936,1755,Salary,Active,2023-11-17,36924.34
937,7021,Current,Active,2024-07-25,19332.39
938,9771,Savings,Active,2025-06-01,5135.82
939,26,Salary,Active,2024-02-10,1504.11
940,7947,Salary,Active,2021-07-22,5645.63
941,7298,Savings,Active,2021-07-09,7431.58
942,6554,Savings,Active,2024-08-12,55005.23
943,5760,Savings,Active,2023-07-29,6520.18
944,7756,Savings,Active,2024-11-05,13722.19
945,1130,Savings,Active,2024-05-23,6429.92
946,4997,Current,Active,2023-04-27,31374.24
947,4146,Savings,Active,2025-06-24,43862.43
948,5642,Current,Dormant,2025-03-19,39815.85
949,8634,Savings,Active,2024-09-19,20280.88
950,5898,Savings,Active,2026-01-19,27189.53
951,7370,Salary,Active,2023-10-19,56108.59
952,3896,Savings,Dormant,2026-03-20,15449.01
953,4798,Current,Active,2023-09-11,18369.6
954,1829,Savings,Active,2023-10-10,61234.48
955,9728,Savings,Active,2024-04-20,20016.38
956,560,Salary,Active,2025-03-25,23780.53
957,9366,Savings,Dormant,2023-06-11,83390.33
958,9277,Savings,Active,2025-10-31,15155.45
959,3915,Savings,Active,2024-09-24,48452.4
960,8431,Current,Active,2024-05-15,43899.58
961,8051,Salary,Active,2024-10-07,27531.95
962,9664,Savings,Active,2023-01-06,25402.87
963,6901,Savings,Active,2024-07-29,4898.37
964,5588,Savings,Active,2022-04-15,142512.58
965,5413,Salary,Active,2026-03-15,17855.6
966,4613,Savings,Dormant,2023-03-21,41111.47
967,3684,Savings,Active,2026-03-12,59299.09
968,8397,Savings,Active,2023-02-08,31710.04
969,7348,Salary,Active,2022-08-19,77811.98
970,3601,Savings,Active,2024-05-04,55085.09
971,6644,Savings,Active,2026-02-15,3510.04
972,1214,Savings,Active,2023-05-17,21565.1
973,7348,Savings,Dormant,2022-09-06,2620.88
974,3092,Savings,Active,2023-09-06,16558.89
975,1383,Savings,Dormant,2024-10-02,9333.73
976,3681,Savings,Active,2023-05-26,8625.95
977,9872,Savings,Active,2024-11-13,25688.52
978,8199,Current,Active,2024-06-11,42405.04
979,3499,Savings,Dormant,2024-02-17,4346.05
980,8488,Savings,Active,2022-09-14,193857.13
981,5507,Current,Dormant,2022-05-25,34753.39
982,8456,Current,Active,2022-07-21,20619.84
983,2138,Savings,Closed,2025-08-14,20185.04
984,7656,Savings,Active,2022-03-14,3929.36
985,8125,Savings,Closed,2024-02-17,11362.6
986,4949,Savings,Active,2024-08-02,7595.35
987,3866,Salary,Active,2024-01-01,10957.37
988,5461,Savings,Active,2022-11-29,40673.51
989,5449,Current,Active,2024-05-21,9867.1
990,4497,Current,Active,2023-10-07,32295.06
991,4453,Savings,Active,2021-10-21,40151.94
992,6899,Savings,Active,2025-01-23,27499.96
993,2547,Savings,Active,2026-04-24,160846.98
994,4930,Current,Active,2025-06-21,29472.94
995,8311,Savings,Active,2025-05-02,93888.03
996,7215,Savings,Active,2022-06-08,142972.5
997,2396,Savings,Active,2025-07-03,19278.22
998,7672,Savings,Closed,2021-07-21,442779.48
999,5515,Savings,Active,2023-07-31,80764.71
1000,1703,Savings,Dormant,2024-03-22,7892.93
1001,8722,Savings,Active,2023-04-28,77325.76
1002,3675,Current,Active,2022-04-03,11466.64
1003,8495,Savings,Dormant,2025-08-22,37171.44
1004,4252,Savings,Active,2023-01-07,67458.97
1005,14,Savings,Closed,2023-07-27,52430.54
1006,7188,Salary,Active,2025-07-28,11692.3
1007,2804,Savings,Active,2021-08-23,9512.45
1008,889,Savings,Closed,2024-10-28,7646.7
1009,9389,Savings,Active,2024-06-27,106807.19
1010,4541,Savings,Dormant,2025-11-17,54648.08
1011,8091,Savings,Active,2026-06-02,76364.14
1012,2170,Savings,Active,2022-10-14,3823.76
1013,3652,Current,Active,2022-06-16,47390.74
1014,8018,Savings,Active,2021-07-08,11442.15
1015,8241,Savings,Active,2022-05-17,7231.6
1016,181,Savings,Active,2026-04-30,5824.13
1017,3879,Current,Active,2023-06-03,23770.0
1018,9610,Savings,Active,2022-06-10,17268.31
1019,3465,Current,Active,2025-01-04,37144.78
1020,530,Savings,Active,2022-09-18,24710.43
1021,5772,Savings,Active,2025-02-20,43187.41
1022,4680,Savings,Active,2025-04-29,18916.6
1023,7941,Savings,Active,2022-09-05,9923.16
1024,1287,Savings,Active,2023-07-22,58621.54
1025,2191,Salary,Active,2024-01-06,38687.49
1026,8899,Current,Active,2025-05-04,21928.57
1027,8486,Savings,Active,2025-12-08,22454.49
1028,1562,Savings,Active,2026-02-18,14474.12
1029,5629,Savings,Active,2023-12-26,41539.68
1030,2612,Savings,Active,2022-05-18,41453.42
1031,6561,Savings,Active,2025-11-06,8131.98
1032,661,Savings,Active,2022-04-17,111650.45
1033,3179,Salary,Active,2023-06-01,18311.29
